x y z
-1.187 -0.350 -0.572
-1.169 -0.352 -0.575
-1.150 -0.354 -0.578
-1.131 -0.357 -0.581
-1.113 -0.359 -0.585
-1.094 -0.361 -0.588
-1.075 -0.364 -0.592
-1.056 -0.366 -0.595
-1.037 -0.369 -0.599
-1.018 -0.372 -0.603
-0.999 -0.374 -0.607
-0.980 -0.376 -0.611
-0.961 -0.379 -0.615
-0.941 -0.381 -0.619
-0.921 -0.384 -0.624
-0.902 -0.387 -0.628
-0.882 -0.389 -0.632
-0.862 -0.392 -0.637
-0.842 -0.394 -0.641
-0.821 -0.397 -0.646
-0.801 -0.400 -0.650
-0.780 -0.403 -0.655
-0.760 -0.406 -0.660
-0.739 -0.409 -0.664
-0.719 -0.412 -0.669
-0.698 -0.415 -0.673
-0.677 -0.418 -0.678
-0.656 -0.421 -0.682
-0.635 -0.425 -0.686
-0.614 -0.428 -0.691
-0.593 -0.431 -0.695
-0.571 -0.434 -0.700
-0.550 -0.437 -0.704
-0.529 -0.441 -0.708
-0.509 -0.444 -0.712
-0.492 -0.447 -0.716
-0.476 -0.450 -0.719
-0.463 -0.452 -0.722
-0.454 -0.454 -0.725
-0.450 -0.455 -0.728
-0.451 -0.456 -0.732
-0.455 -0.456 -0.736
-0.461 -0.456 -0.741
-0.467 -0.456 -0.745
-0.472 -0.456 -0.750
-0.475 -0.457 -0.753
-0.479 -0.458 -0.756
-0.482 -0.459 -0.759
-0.486 -0.459 -0.761
-0.490 -0.460 -0.763
-0.495 -0.460 -0.765
-0.498 -0.461 -0.767
-0.502 -0.461 -0.769
-0.505 -0.462 -0.771
-0.507 -0.463 -0.772
-0.509 -0.464 -0.774
-0.510 -0.465 -0.775
-0.511 -0.466 -0.776
-0.511 -0.467 -0.776
-0.511 -0.468 -0.777
-0.511 -0.469 -0.778
-0.510 -0.471 -0.778
-0.509 -0.472 -0.778
-0.508 -0.473 -0.779
-0.507 -0.475 -0.779
-0.506 -0.476 -0.779
-0.504 -0.477 -0.779
-0.502 -0.478 -0.778
-0.500 -0.480 -0.778
-0.498 -0.481 -0.778
-0.495 -0.482 -0.777
-0.492 -0.483 -0.776
-0.489 -0.485 -0.776
-0.486 -0.486 -0.775
-0.483 -0.488 -0.774
-0.480 -0.489 -0.773
-0.476 -0.490 -0.772
-0.473 -0.491 -0.770
-0.469 -0.492 -0.769
-0.466 -0.493 -0.768
-0.462 -0.494 -0.767
-0.459 -0.495 -0.765
-0.456 -0.497 -0.764
-0.452 -0.498 -0.762
-0.449 -0.499 -0.761
-0.445 -0.499 -0.759
-0.442 -0.500 -0.758
-0.439 -0.501 -0.756
-0.436 -0.502 -0.755
-0.433 -0.503 -0.754
-0.430 -0.503 -0.752
-0.427 -0.504 -0.751
-0.424 -0.504 -0.750
-0.422 -0.505 -0.749
-0.419 -0.505 -0.747
-0.417 -0.505 -0.746
-0.415 -0.506 -0.745
-0.412 -0.506 -0.745
-0.410 -0.506 -0.744
-0.408 -0.506 -0.743
-0.407 -0.507 -0.742
-0.405 -0.507 -0.742
-0.403 -0.507 -0.741
-0.402 -0.507 -0.741
-0.400 -0.508 -0.741
-0.398 -0.508 -0.740
-0.397 -0.508 -0.740
-0.396 -0.509 -0.740
-0.395 -0.509 -0.740
-0.394 -0.509 -0.740
-0.393 -0.509 -0.741
-0.392 -0.510 -0.741
-0.391 -0.510 -0.741
-0.391 -0.510 -0.742
-0.390 -0.510 -0.742
-0.390 -0.510 -0.743
-0.390 -0.510 -0.743
-0.389 -0.510 -0.744
-0.389 -0.510 -0.745
-0.389 -0.510 -0.745
-0.389 -0.509 -0.746
-0.389 -0.509 -0.746
-0.388 -0.509 -0.747
-0.388 -0.509 -0.748
-0.388 -0.509 -0.748
-0.388 -0.509 -0.749
-0.388 -0.509 -0.749
-0.388 -0.509 -0.750
-0.388 -0.509 -0.750
-0.388 -0.509 -0.751
-0.387 -0.508 -0.751
-0.387 -0.508 -0.752
-0.386 -0.509 -0.752
-0.386 -0.509 -0.752
-0.385 -0.509 -0.752
-0.384 -0.509 -0.752
-0.384 -0.509 -0.753
-0.383 -0.509 -0.753
-0.382 -0.509 -0.753
-0.381 -0.509 -0.753
-0.381 -0.510 -0.753
-0.380 -0.510 -0.753
-0.378 -0.510 -0.752
-0.377 -0.510 -0.752
-0.376 -0.511 -0.752
-0.375 -0.511 -0.752
-0.374 -0.511 -0.751
-0.372 -0.512 -0.751
-0.371 -0.512 -0.750
-0.369 -0.512 -0.750
-0.368 -0.513 -0.750
-0.366 -0.513 -0.749
-0.364 -0.514 -0.748
-0.363 -0.514 -0.748
-0.361 -0.514 -0.747
-0.359 -0.515 -0.746
-0.357 -0.515 -0.746
-0.355 -0.516 -0.745
-0.353 -0.517 -0.744
-0.351 -0.517 -0.743
-0.349 -0.518 -0.742
-0.347 -0.518 -0.741
-0.345 -0.519 -0.740
-0.343 -0.519 -0.740
-0.341 -0.520 -0.739
-0.339 -0.520 -0.738
-0.337 -0.521 -0.737
-0.335 -0.521 -0.736
-0.333 -0.521 -0.736
-0.332 -0.522 -0.735
-0.330 -0.522 -0.734
-0.328 -0.523 -0.733
-0.326 -0.523 -0.732
-0.325 -0.523 -0.731
-0.323 -0.524 -0.731
-0.322 -0.524 -0.730
-0.320 -0.525 -0.729
-0.318 -0.525 -0.729
-0.317 -0.525 -0.728
-0.315 -0.526 -0.727
-0.314 -0.526 -0.727
-0.313 -0.526 -0.726
-0.311 -0.527 -0.726
-0.310 -0.527 -0.725
-0.309 -0.527 -0.725
-0.308 -0.528 -0.725
-0.307 -0.528 -0.724
-0.306 -0.528 -0.724
-0.305 -0.528 -0.724
-0.304 -0.528 -0.723
-0.303 -0.528 -0.723
-0.302 -0.529 -0.723
-0.301 -0.529 -0.723
-0.300 -0.529 -0.723
-0.299 -0.529 -0.722
-0.298 -0.529 -0.722
-0.298 -0.529 -0.722
-0.297 -0.529 -0.722
-0.296 -0.529 -0.722
-0.296 -0.529 -0.722
-0.295 -0.529 -0.722
-0.295 -0.529 -0.722
-0.294 -0.529 -0.722
-0.294 -0.529 -0.722
-0.293 -0.529 -0.722
-0.292 -0.529 -0.721
-0.292 -0.529 -0.721
-0.291 -0.529 -0.721
-0.291 -0.529 -0.721
-0.290 -0.529 -0.721
-0.290 -0.529 -0.721
-0.289 -0.530 -0.721
-0.289 -0.530 -0.721
-0.288 -0.530 -0.720
-0.287 -0.530 -0.720
-0.287 -0.530 -0.720
-0.286 -0.530 -0.720
-0.285 -0.530 -0.719
-0.284 -0.530 -0.719
