x y z
-1.296 2.067 -0.234
-1.291 2.071 -0.233
-1.285 2.075 -0.233
-1.280 2.079 -0.232
-1.274 2.083 -0.232
-1.269 2.087 -0.232
-1.263 2.091 -0.232
-1.257 2.095 -0.231
-1.251 2.099 -0.231
-1.245 2.103 -0.231
-1.239 2.108 -0.230
-1.233 2.112 -0.230
-1.227 2.116 -0.230
-1.220 2.121 -0.230
-1.214 2.125 -0.230
-1.208 2.130 -0.230
-1.201 2.134 -0.230
-1.195 2.139 -0.230
-1.188 2.143 -0.230
-1.182 2.147 -0.230
-1.175 2.152 -0.230
-1.168 2.156 -0.231
-1.161 2.161 -0.231
-1.154 2.166 -0.231
-1.147 2.170 -0.231
-1.140 2.174 -0.231
-1.133 2.179 -0.232
-1.126 2.184 -0.232
-1.119 2.188 -0.232
-1.112 2.193 -0.233
-1.104 2.198 -0.233
-1.097 2.202 -0.233
-1.090 2.207 -0.233
-1.083 2.211 -0.234
-1.076 2.216 -0.234
-1.068 2.221 -0.234
-1.061 2.225 -0.235
-1.056 2.229 -0.235
-1.052 2.231 -0.235
-1.049 2.232 -0.236
-1.048 2.233 -0.236
-1.048 2.232 -0.237
-1.050 2.231 -0.238
-1.053 2.229 -0.239
-1.057 2.227 -0.241
-1.061 2.224 -0.243
-1.064 2.221 -0.245
-1.067 2.219 -0.246
-1.069 2.217 -0.247
-1.071 2.215 -0.249
-1.073 2.213 -0.250
-1.074 2.211 -0.250
-1.075 2.210 -0.251
-1.076 2.209 -0.252
-1.077 2.207 -0.252
-1.077 2.206 -0.253
-1.077 2.205 -0.253
-1.077 2.204 -0.253
-1.077 2.203 -0.253
-1.076 2.202 -0.253
-1.076 2.201 -0.253
-1.075 2.201 -0.253
-1.074 2.200 -0.254
-1.073 2.199 -0.253
-1.072 2.199 -0.253
-1.071 2.198 -0.253
-1.070 2.198 -0.253
-1.069 2.197 -0.253
-1.068 2.196 -0.253
-1.066 2.196 -0.253
-1.065 2.196 -0.253
-1.063 2.196 -0.252
-1.061 2.195 -0.252
-1.060 2.195 -0.252
-1.058 2.195 -0.252
-1.057 2.194 -0.251
-1.055 2.194 -0.251
-1.053 2.194 -0.251
-1.052 2.194 -0.251
-1.050 2.194 -0.250
-1.048 2.194 -0.250
-1.047 2.194 -0.250
-1.045 2.194 -0.249
-1.044 2.194 -0.249
-1.042 2.194 -0.249
-1.041 2.194 -0.248
-1.039 2.194 -0.248
-1.038 2.194 -0.248
-1.036 2.194 -0.247
-1.034 2.194 -0.247
-1.033 2.195 -0.247
-1.031 2.195 -0.246
-1.030 2.195 -0.246
-1.028 2.195 -0.245
-1.027 2.196 -0.245
-1.025 2.197 -0.245
-1.024 2.197 -0.244
-1.023 2.197 -0.244
-1.022 2.197 -0.244
-1.020 2.197 -0.243
-1.020 2.198 -0.243
-1.019 2.198 -0.242
-1.018 2.199 -0.242
-1.017 2.199 -0.242
-1.016 2.199 -0.241
-1.015 2.199 -0.241
-1.014 2.199 -0.241
-1.013 2.199 -0.240
-1.012 2.199 -0.240
-1.012 2.199 -0.239
-1.011 2.199 -0.239
-1.010 2.199 -0.238
-1.009 2.199 -0.238
-1.009 2.199 -0.237
-1.008 2.198 -0.237
-1.008 2.198 -0.236
-1.007 2.198 -0.236
-1.006 2.198 -0.235
-1.006 2.197 -0.235
-1.005 2.197 -0.234
-1.004 2.197 -0.234
-1.004 2.196 -0.233
-1.003 2.196 -0.233
-1.003 2.196 -0.232
-1.002 2.195 -0.231
-1.002 2.195 -0.231
-1.001 2.194 -0.230
-1.000 2.194 -0.230
-1.000 2.193 -0.229
-1.000 2.193 -0.228
-0.999 2.192 -0.227
-0.999 2.192 -0.226
-0.998 2.191 -0.226
-0.998 2.191 -0.225
-0.997 2.190 -0.224
-0.997 2.190 -0.223
-0.996 2.189 -0.223
-0.996 2.189 -0.222
-0.995 2.188 -0.221
-0.994 2.188 -0.220
-0.994 2.187 -0.219
-0.993 2.187 -0.218
-0.993 2.186 -0.217
-0.992 2.186 -0.217
-0.991 2.186 -0.216
-0.990 2.185 -0.215
-0.990 2.184 -0.214
-0.989 2.184 -0.213
-0.988 2.184 -0.212
-0.988 2.183 -0.211
-0.987 2.183 -0.210
-0.986 2.182 -0.209
-0.985 2.182 -0.208
-0.985 2.181 -0.207
-0.984 2.181 -0.206
-0.983 2.181 -0.205
-0.982 2.180 -0.204
-0.981 2.180 -0.203
-0.981 2.180 -0.202
-0.980 2.179 -0.201
-0.979 2.179 -0.200
-0.978 2.178 -0.199
-0.978 2.178 -0.198
-0.976 2.178 -0.197
-0.976 2.178 -0.196
-0.975 2.178 -0.195
-0.974 2.177 -0.194
-0.973 2.177 -0.193
-0.972 2.177 -0.192
-0.971 2.177 -0.191
-0.971 2.177 -0.190
-0.969 2.176 -0.189
-0.969 2.176 -0.188
-0.968 2.176 -0.187
-0.967 2.176 -0.186
-0.966 2.176 -0.185
-0.966 2.175 -0.184
-0.965 2.175 -0.183
-0.964 2.175 -0.182
-0.963 2.174 -0.181
-0.963 2.174 -0.179
-0.962 2.174 -0.178
-0.962 2.174 -0.177
-0.961 2.173 -0.176
-0.960 2.173 -0.175
-0.960 2.173 -0.174
-0.959 2.173 -0.173
-0.959 2.173 -0.172
-0.958 2.173 -0.171
-0.957 2.172 -0.170
-0.957 2.172 -0.169
-0.956 2.172 -0.167
-0.956 2.172 -0.166
-0.955 2.172 -0.165
-0.955 2.172 -0.164
-0.954 2.172 -0.163
-0.954 2.172 -0.162
-0.953 2.171 -0.161
-0.952 2.170 -0.159
-0.952 2.170 -0.158
-0.952 2.170 -0.157
-0.951 2.169 -0.156
-0.951 2.169 -0.154
-0.950 2.169 -0.153
-0.949 2.168 -0.152
-0.949 2.168 -0.151
-0.948 2.167 -0.149
-0.948 2.167 -0.148
-0.947 2.167 -0.147
-0.947 2.166 -0.145
-0.946 2.166 -0.144
-0.946 2.166 -0.143
-0.946 2.165 -0.141
-0.945 2.165 -0.140
-0.945 2.164 -0.139
-0.945 2.164 -0.138
-0.944 2.163 -0.136
-0.944 2.163 -0.135
-0.944 2.162 -0.134
-0.943 2.162 -0.132
-0.943 2.161 -0.131
-0.943 2.161 -0.130
