x y z
-1.466 0.814 -0.534
-1.466 0.814 -0.534
-1.465 0.815 -0.534
-1.465 0.816 -0.533
-1.464 0.817 -0.533
-1.464 0.818 -0.533
-1.463 0.819 -0.532
-1.463 0.820 -0.532
-1.463 0.821 -0.531
-1.462 0.822 -0.531
-1.462 0.822 -0.531
-1.461 0.823 -0.530
-1.461 0.824 -0.530
-1.460 0.825 -0.530
-1.460 0.825 -0.529
-1.459 0.826 -0.529
-1.459 0.827 -0.528
-1.458 0.828 -0.528
-1.457 0.829 -0.527
-1.457 0.830 -0.526
-1.456 0.831 -0.526
-1.456 0.832 -0.525
-1.455 0.833 -0.525
-1.455 0.834 -0.524
-1.454 0.835 -0.524
-1.453 0.836 -0.523
-1.453 0.837 -0.522
-1.452 0.838 -0.522
-1.452 0.839 -0.521
-1.451 0.841 -0.520
-1.451 0.842 -0.520
-1.450 0.843 -0.519
-1.450 0.844 -0.519
-1.449 0.846 -0.518
-1.449 0.847 -0.517
-1.448 0.848 -0.517
-1.448 0.850 -0.516
-1.447 0.851 -0.515
-1.447 0.852 -0.514
-1.446 0.854 -0.514
-1.446 0.855 -0.513
-1.445 0.856 -0.512
-1.445 0.857 -0.512
-1.444 0.859 -0.511
-1.444 0.860 -0.510
-1.443 0.861 -0.509
-1.443 0.862 -0.509
-1.442 0.863 -0.508
-1.442 0.864 -0.507
-1.441 0.866 -0.507
-1.441 0.867 -0.506
-1.440 0.868 -0.505
-1.440 0.869 -0.505
-1.440 0.870 -0.504
-1.439 0.871 -0.503
-1.439 0.872 -0.502
-1.439 0.874 -0.502
