x y z
-1.264 -0.500 -0.595
-1.264 -0.500 -0.595
-1.264 -0.500 -0.595
-1.264 -0.500 -0.595
-1.264 -0.500 -0.595
-1.263 -0.500 -0.595
-1.263 -0.500 -0.595
-1.263 -0.500 -0.595
-1.262 -0.500 -0.595
-1.262 -0.500 -0.595
-1.261 -0.500 -0.594
-1.261 -0.500 -0.594
-1.260 -0.500 -0.594
-1.259 -0.500 -0.594
-1.259 -0.500 -0.593
-1.258 -0.500 -0.593
-1.257 -0.500 -0.593
-1.257 -0.500 -0.592
-1.256 -0.500 -0.592
-1.255 -0.500 -0.591
-1.254 -0.500 -0.591
-1.253 -0.500 -0.590
-1.252 -0.501 -0.589
-1.251 -0.501 -0.589
-1.250 -0.501 -0.588
-1.249 -0.502 -0.587
-1.248 -0.502 -0.587
-1.246 -0.502 -0.586
-1.245 -0.503 -0.585
-1.243 -0.503 -0.584
-1.242 -0.503 -0.584
-1.240 -0.504 -0.583
-1.239 -0.504 -0.582
-1.237 -0.504 -0.581
-1.236 -0.505 -0.580
-1.235 -0.505 -0.579
-1.233 -0.506 -0.578
-1.232 -0.506 -0.578
-1.230 -0.506 -0.577
-1.229 -0.507 -0.576
-1.228 -0.507 -0.575
-1.227 -0.507 -0.574
-1.225 -0.508 -0.573
-1.224 -0.508 -0.572
-1.223 -0.509 -0.571
-1.221 -0.509 -0.570
-1.220 -0.509 -0.569
-1.219 -0.510 -0.568
-1.217 -0.510 -0.567
-1.216 -0.511 -0.566
-1.215 -0.511 -0.566
-1.213 -0.512 -0.565
-1.212 -0.512 -0.564
-1.211 -0.513 -0.563
