x y z
-0.080 2.061 -0.270
-0.079 2.061 -0.269
-0.078 2.061 -0.267
-0.077 2.061 -0.266
-0.076 2.061 -0.265
-0.075 2.062 -0.264
-0.074 2.062 -0.263
-0.073 2.062 -0.262
-0.072 2.063 -0.260
-0.071 2.063 -0.259
-0.070 2.063 -0.258
-0.069 2.064 -0.257
-0.069 2.064 -0.255
-0.069 2.064 -0.254
-0.067 2.064 -0.253
-0.066 2.064 -0.252
-0.066 2.064 -0.250
-0.065 2.064 -0.249
-0.066 2.065 -0.248
-0.065 2.064 -0.247
-0.064 2.064 -0.245
-0.063 2.064 -0.244
-0.063 2.064 -0.242
-0.062 2.064 -0.241
-0.061 2.064 -0.240
-0.061 2.064 -0.238
-0.059 2.064 -0.237
-0.059 2.064 -0.235
-0.058 2.064 -0.234
-0.057 2.064 -0.232
-0.056 2.064 -0.231
-0.055 2.064 -0.229
-0.055 2.064 -0.228
-0.054 2.064 -0.226
-0.053 2.064 -0.225
-0.053 2.064 -0.223
-0.052 2.064 -0.222
-0.051 2.063 -0.220
-0.051 2.063 -0.219
-0.050 2.063 -0.217
-0.050 2.063 -0.216
-0.049 2.063 -0.214
-0.048 2.062 -0.213
-0.048 2.062 -0.211
-0.047 2.062 -0.209
-0.046 2.062 -0.208
-0.045 2.062 -0.206
-0.045 2.063 -0.204
-0.044 2.062 -0.203
-0.043 2.062 -0.201
-0.042 2.062 -0.200
-0.041 2.062 -0.198
-0.040 2.062 -0.196
-0.039 2.062 -0.195
-0.038 2.062 -0.193
-0.037 2.061 -0.191
-0.036 2.061 -0.190
-0.036 2.061 -0.188
-0.035 2.061 -0.186
-0.034 2.060 -0.185
-0.034 2.060 -0.183
-0.033 2.060 -0.181
-0.032 2.060 -0.180
-0.031 2.060 -0.178
-0.030 2.060 -0.176
-0.029 2.060 -0.175
-0.028 2.060 -0.173
-0.027 2.060 -0.171
-0.026 2.059 -0.170
-0.025 2.059 -0.168
-0.024 2.059 -0.166
-0.024 2.059 -0.165
-0.023 2.059 -0.163
-0.022 2.059 -0.161
-0.021 2.059 -0.160
-0.020 2.059 -0.158
-0.020 2.059 -0.156
-0.018 2.059 -0.155
-0.018 2.058 -0.153
-0.017 2.058 -0.151
-0.016 2.058 -0.149
-0.015 2.058 -0.148
-0.015 2.058 -0.146
-0.014 2.058 -0.144
-0.014 2.058 -0.143
-0.013 2.058 -0.141
-0.012 2.058 -0.139
-0.012 2.058 -0.138
-0.011 2.058 -0.136
-0.011 2.058 -0.134
-0.010 2.058 -0.133
-0.010 2.058 -0.131
-0.009 2.058 -0.129
-0.009 2.058 -0.127
-0.008 2.058 -0.125
-0.008 2.058 -0.124
-0.007 2.058 -0.122
-0.006 2.057 -0.120
-0.006 2.057 -0.118
-0.005 2.057 -0.116
-0.004 2.057 -0.115
-0.004 2.056 -0.113
-0.003 2.056 -0.111
-0.003 2.057 -0.109
-0.003 2.057 -0.107
-0.002 2.056 -0.106
-0.002 2.056 -0.104
-0.001 2.056 -0.102
-0.001 2.056 -0.100
0.000 2.055 -0.098
0.001 2.055 -0.096
0.001 2.054 -0.094
0.002 2.054 -0.092
0.002 2.054 -0.090
0.003 2.053 -0.088
0.004 2.053 -0.086
0.004 2.053 -0.085
0.004 2.053 -0.083
0.005 2.053 -0.081
0.005 2.052 -0.079
0.006 2.052 -0.077
0.006 2.052 -0.075
0.007 2.051 -0.073
0.007 2.051 -0.071
0.008 2.051 -0.069
0.009 2.050 -0.067
0.009 2.050 -0.065
0.010 2.050 -0.063
0.010 2.050 -0.061
0.011 2.049 -0.059
0.012 2.049 -0.056
0.012 2.049 -0.055
0.013 2.048 -0.052
0.013 2.048 -0.050
0.013 2.047 -0.048
0.014 2.047 -0.046
0.014 2.046 -0.044
0.015 2.046 -0.042
0.015 2.046 -0.040
0.015 2.045 -0.038
0.016 2.045 -0.036
0.016 2.045 -0.034
0.017 2.044 -0.032
0.017 2.044 -0.030
0.018 2.044 -0.028
0.018 2.044 -0.026
0.019 2.044 -0.023
0.019 2.044 -0.021
0.020 2.044 -0.019
0.020 2.044 -0.017
0.020 2.044 -0.015
0.021 2.044 -0.013
0.021 2.043 -0.011
0.021 2.043 -0.009
0.022 2.043 -0.007
0.022 2.042 -0.005
0.022 2.042 -0.003
0.022 2.041 -0.000
0.023 2.041 0.002
0.023 2.041 0.004
0.023 2.041 0.006
0.024 2.041 0.008
0.024 2.040 0.010
0.024 2.040 0.012
0.025 2.040 0.015
0.025 2.040 0.017
0.026 2.040 0.019
0.026 2.040 0.021
0.026 2.040 0.023
0.027 2.039 0.025
0.027 2.039 0.028
0.027 2.039 0.030
0.027 2.039 0.032
0.028 2.038 0.034
0.028 2.038 0.036
0.028 2.037 0.038
0.028 2.037 0.040
0.028 2.037 0.043
0.029 2.036 0.045
0.029 2.036 0.047
0.029 2.036 0.049
0.029 2.035 0.051
0.030 2.035 0.054
0.030 2.035 0.056
0.030 2.035 0.058
0.031 2.035 0.060
0.031 2.035 0.062
0.032 2.034 0.065
0.032 2.034 0.067
0.032 2.034 0.069
0.032 2.033 0.072
0.033 2.033 0.074
0.033 2.032 0.076
0.033 2.032 0.078
0.033 2.031 0.081
0.033 2.031 0.083
0.033 2.030 0.085
0.034 2.030 0.088
0.034 2.029 0.090
0.034 2.029 0.092
0.034 2.028 0.094
0.035 2.028 0.097
0.036 2.027 0.098
0.036 2.027 0.101
0.037 2.027 0.103
0.037 2.026 0.105
0.038 2.026 0.107
0.038 2.025 0.109
0.038 2.025 0.112
0.039 2.025 0.114
0.039 2.024 0.116
0.040 2.024 0.119
0.040 2.024 0.121
0.040 2.023 0.123
0.041 2.023 0.126
0.041 2.023 0.128
0.041 2.022 0.130
0.042 2.022 0.133
0.042 2.021 0.135
0.042 2.021 0.137
0.042 2.020 0.140
0.042 2.020 0.142
0.043 2.019 0.144
0.043 2.019 0.147
0.043 2.018 0.149
0.043 2.018 0.151
0.043 2.017 0.154
0.043 2.017 0.156
0.044 2.016 0.158
0.044 2.016 0.161
0.044 2.016 0.163
