x y z
-1.200 0.927 -0.571
-1.200 0.928 -0.571
-1.199 0.929 -0.571
-1.198 0.930 -0.571
-1.197 0.931 -0.572
-1.197 0.932 -0.572
-1.196 0.933 -0.572
-1.195 0.934 -0.572
-1.194 0.935 -0.572
-1.193 0.936 -0.572
-1.192 0.937 -0.572
-1.191 0.938 -0.572
-1.190 0.939 -0.572
-1.189 0.940 -0.572
-1.188 0.940 -0.572
-1.187 0.941 -0.571
-1.185 0.942 -0.571
-1.184 0.943 -0.571
-1.183 0.943 -0.571
-1.182 0.944 -0.570
-1.181 0.945 -0.570
-1.180 0.946 -0.570
-1.178 0.947 -0.570
-1.177 0.948 -0.569
-1.176 0.949 -0.569
-1.174 0.950 -0.569
-1.173 0.951 -0.568
-1.172 0.952 -0.568
-1.170 0.953 -0.567
-1.169 0.954 -0.567
-1.168 0.954 -0.567
-1.166 0.956 -0.566
-1.165 0.957 -0.566
-1.163 0.958 -0.565
-1.162 0.959 -0.564
-1.160 0.960 -0.564
-1.159 0.961 -0.563
-1.157 0.962 -0.563
-1.156 0.963 -0.562
-1.154 0.965 -0.562
-1.153 0.966 -0.561
-1.152 0.967 -0.560
-1.150 0.968 -0.560
-1.149 0.969 -0.559
-1.147 0.971 -0.559
-1.146 0.972 -0.558
-1.144 0.973 -0.558
-1.143 0.975 -0.557
-1.142 0.975 -0.557
-1.140 0.977 -0.556
-1.140 0.978 -0.555
-1.138 0.979 -0.555
-1.137 0.981 -0.554
-1.136 0.982 -0.554
-1.134 0.984 -0.553
-1.132 0.986 -0.553
-1.131 0.987 -0.553
-1.130 0.989 -0.552
-1.129 0.990 -0.552
-1.127 0.991 -0.551
-1.126 0.993 -0.551
-1.125 0.994 -0.550
-1.124 0.995 -0.550
-1.123 0.997 -0.549
-1.122 0.998 -0.549
-1.121 0.999 -0.548
-1.120 1.000 -0.548
-1.119 1.002 -0.547
-1.118 1.003 -0.547
-1.117 1.004 -0.547
-1.117 1.005 -0.546
-1.115 1.007 -0.546
-1.115 1.007 -0.546
-1.113 1.008 -0.545
-1.112 1.010 -0.545
-1.111 1.011 -0.545
-1.110 1.012 -0.545
-1.109 1.013 -0.544
-1.108 1.015 -0.544
-1.107 1.016 -0.543
-1.105 1.017 -0.543
-1.104 1.018 -0.543
-1.103 1.019 -0.542
-1.102 1.020 -0.542
-1.101 1.021 -0.542
-1.100 1.022 -0.541
-1.099 1.023 -0.541
-1.098 1.023 -0.540
-1.097 1.024 -0.540
